RIS_name,mouse_symbol,Product,MGI,mouse_chr,retrovirus,transposon
A730041O15Rik,Orai2,ORAI calcium release-activated calcium modulator 2,MGI:2443195,chr5,4,0
ND,Orc3l,"origin recognition complex, subunit 3-like (S. cerevisiae)",MGI:1354944,chr4,0,1
ND,Orc5l,"origin recognition complex, subunit 5-like (S. cerevisiae)",MGI:1347044,chr5,1,0
ND,ORF63,open reading frame 63,MGI:2446584,chr16,1,0
ND,Osbpl1a,oxysterol binding protein-like 1A,MGI:1927551,chr18,3,0
osbpl3,Osbpl3,oxysterol binding protein-like 3,MGI:1918970,chr6,4,0
ND,Osgep,O-sialoglycoprotein endopeptidase,MGI:1913496,chr14,1,0
ND,Osgin2,oxidative stress induced growth inhibitor family member 2,MGI:2384798,chr4,0,1
ND,Ostf1,osteoclast stimulating factor 1,MGI:700012,chr19,2,1
ND,Ostn,osteocrin,MGI:2677164,chr16,0,1
ND,Otc,ornithine transcarbamylase,MGI:97448,chrX,0,1
ND,OTTMUSG00000001246,"predicted gene, OTTMUSG00000001246",MGI:3650704,chr4,0,5
ND,OTTMUSG00000002043,"predicted gene, OTTMUSG00000002043",MGI:2144683,chr11,1,0
ND,OTTMUSG00000008561,"predicted gene, OTTMUSG00000008561",MGI:3650152,chr4,1,1
ND,OTTMUSG00000008911,"predicted gene, OTTMUSG00000008911",MGI:3652130,chr4,0,2
ND,OTTMUSG00000010433,"predicted gene, OTTMUSG00000010433",MGI:3650203,chr4,0,1
ND,OTTMUSG00000010673,"predicted gene, OTTMUSG00000010673",MGI:3651986,chr4,0,1
Btl30,OTTMUSG00000016805,"predicted gene, OTTMUSG00000016805",MGI:3649725,chr2,3,0
ND,Otud7a,OTU domain containing 7A,MGI:2158505,chr7,0,2
Otx2,Otx2,orthodenticle homolog 2 (Drosophila),MGI:97451,chr14,3,0
ND,P2rx1,"purinergic receptor P2X, ligand-gated ion channel, 1",MGI:1098235,chr11,1,0
NKI-16,P2rx4,"purinergic receptor P2X, ligand-gated ion channel 4",MGI:1338859,chr5,2,0
ND,P2rx7,"purinergic receptor P2X, ligand-gated ion channel, 7",MGI:1339957,chr5,3,0
ND,P2ry12,"purinergic receptor P2Y, G-protein coupled 12",MGI:1918089,chr3,2,0
ND,P42pop,Myb protein P42POP,MGI:2446472,chr7,1,0
ND,Pa2g4,proliferation-associated 2G4,MGI:894684,chr10,1,0
ND,Pabpc4,"poly A binding protein, cytoplasmic 4",MGI:2385206,chr4,1,0
ND,Pabpc5,"poly A binding protein, cytoplasmic 5",MGI:2136401,chrX,1,0
ND,Pacrg,Park2 co-regulated,MGI:1916560,chr17,1,0
ND,Pacs2,phosphofurin acidic cluster sorting protein 2,MGI:1924399,chr12,0,1
ND,Pacsin2,protein kinase C and casein kinase substrate in neurons 2,MGI:1345153,chr15,1,0
ND,Padi1,"peptidyl arginine deiminase, type I",MGI:1338893,chr4,1,0
Padi2,Padi2,"peptidyl arginine deiminase, type II",MGI:1338892,chr4,3,0
ND,Padi3,"peptidyl arginine deiminase, type III",MGI:1338891,chr4,1,0
ND,Pafah1b2,"platelet-activating factor acetylhydrolase, isoform 1b, alpha2 subunit",MGI:108415,chr9,1,0
ND,Pafah2,platelet-activating factor acetylhydrolase 2,MGI:2140321,chr4,2,0
ND,Pag1,phosphoprotein associated with glycosphingolipid microdomains 1,MGI:2443160,chr3,2,0
ND,Pah,phenylalanine hydroxylase,MGI:97473,chr10,1,0
ND,Paics,"phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase",MGI:1914304,chr5,1,0
ND,Pak7,p21 (CDKN1A)-activated kinase 7,MGI:1920334,chr2,1,0
ND,Palld,"palladin, cytoskeletal associated protein",MGI:1919583,chr8,1,0
ND,Palm2,paralemmin 2,MGI:1934601,chr4,0,1
ND,Palmd,palmdelphin,MGI:2148896,chr3,1,0
ND,Pam,peptidylglycine alpha-amidating monooxygenase,MGI:97475,chr1,1,0
ND,Papolg,poly(A) polymerase gamma,MGI:2442119,chr11,2,0
ND,Pappa,pregnancy-associated plasma protein A,MGI:97479,chr4,0,1
ND,Pappa2,pappalysin 2,MGI:3051647,chr1,0,8
ND,Papss1,3'-phosphoadenosine 5'-phosphosulfate synthase 1,MGI:1330587,chr3,1,0
Cri27,Paqr5,progestin and adipoQ receptor family member V,MGI:1921340,chr9,1,0
ND,Paqr7,progestin and adipoQ receptor family member VII,MGI:1919154,chr4,1,0
ND,Paqr8,progestin and adipoQ receptor family member VIII,MGI:1921479,chr1,0,1
ND,Pard3,par-3 (partitioning defective 3) homolog (C. elegans),MGI:2135608,chr8,1,0
ND,Pard3b,par-3 partitioning defective 3 homolog B (C. elegans),MGI:1919301,chr1,0,2
ND,Parg,poly (ADP-ribose) glycohydrolase,MGI:1347094,chr14,1,0
ND,Park2,parkin,MGI:1355296,chr17,1,0
ND,Parp11,"poly (ADP-ribose) polymerase family, member 11",MGI:2141505,chr6,2,0
ND,Parp12,"poly (ADP-ribose) polymerase family, member 12",MGI:2143990,chr6,0,1
ND,Parvb,"parvin, beta",MGI:2153063,chr15,0,1
ND,Patz1,POZ (BTB) and AT hook containing zinc finger 1,MGI:1891832,chr11,2,0
ND,Pax1,paired box gene 1,MGI:97485,chr2,1,0
Evi60,Pax5,paired box gene 5,MGI:97489,chr4,4,0
ND,Paxip1,PAX interacting (with transcription-activation domain) protein 1,MGI:1890430,chr5,1,0
cm12-npending,Pbef1,pre-B-cell colony-enhancing factor 1,MGI:1929865,chr12,1,0
ND,Pbrm1,polybromo 1,MGI:1923998,chr14,1,0
ND,Pbx3,pre B-cell leukemia transcription factor 3,MGI:97496,chr2,1,0
ND,Pcaf,p300/CBP-associated factor,MGI:1343094,chr17,1,0
ND,Pcbp1,poly(rC) binding protein 1,MGI:1345635,chr6,1,0
ND,Pccb,"propionyl Coenzyme A carboxylase, beta polypeptide",MGI:1914154,chr9,1,0
ND,Pcdh1,protocadherin 1,MGI:104692,chr18,2,0
ND,Pcdh15,protocadherin 15,MGI:1891428,chr10,1,1
ND,Pcdh20,protocadherin 20,MGI:2443376,chr14,0,1
ND,Pcdh9,protocadherin 9,MGI:1306801,chr14,1,0
ND,Pcdha1,protocadherin alpha 1,MGI:2150982,chr18,1,1
ND,Pcgf5,polycomb group ring finger 5,MGI:1923505,chr19,1,0
ND,Pck1,"phosphoenolpyruvate carboxykinase 1, cytosolic",MGI:97501,chr2,1,0
ND,Pcmtd1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1,MGI:2441773,chr1,0,1
ND,Pcp4,Purkinje cell protein 4,MGI:97509,chr16,1,0
ND,Pcsk4,proprotein convertase subtilisin/kexin type 4,MGI:97514,chr10,1,0
ND,Pctk2,PCTAIRE-motif protein kinase 2,MGI:97517,chr10,1,0
ND,Pdap1,PDGFA associated protein 1,MGI:2448536,chr5,1,0
ND,Pdcd1,programmed cell death 1,MGI:104879,chr1,1,0
ND,Pdcd2,programmed cell death 2,MGI:104643,chr17,0,1
ND,Pdcd4,programmed cell death 4,MGI:107490,chr19,2,0
ND,Pdcd5,programmed cell death 5,MGI:1913538,chr7,1,0
ND,Pdcd6ip,programmed cell death 6 interacting protein,MGI:1333753,chr9,1,0
ND,Pddc1,Parkinson disease 7 domain containing 1,MGI:2387178,chr7,1,0
ND,Pde10a,phosphodiesterase 10A,MGI:1345143,chr17,1,0
ND,Pde1c,phosphodiesterase 1C,MGI:108413,chr6,0,1
ND,Pde3a,"phosphodiesterase 3A, cGMP inhibited",MGI:1860764,chr6,0,1
ND,Pde3b,"phosphodiesterase 3B, cGMP-inhibited",MGI:1333863,chr7,1,0
Pde4a,Pde4a,"phosphodiesterase 4A, cAMP specific",MGI:99558,chr9,2,0
ND,Pde4b,"phosphodiesterase 4B, cAMP specific",MGI:99557,chr4,2,0
ND,Pde4d,"phosphodiesterase 4D, cAMP specific",MGI:99555,chr13,2,1
ND,Pdgfa,"platelet derived growth factor, alpha",MGI:97527,chr5,2,0
ND,Pdgfra,"platelet derived growth factor receptor, alpha polypeptide",MGI:97530,chr5,2,0
ND,Pdgfrb,"platelet derived growth factor receptor, beta polypeptide",MGI:97531,chr18,3,0
ND,Pdha1,pyruvate dehydrogenase E1 alpha 1,MGI:97532,chrX,1,0
ND,Pdia4,protein disulfide isomerase associated 4,MGI:104864,chr6,1,0
ND,Pdik1l,PDLIM1 interacting kinase 1 like,MGI:2385213,chr4,2,0
ND,Pdk3,"pyruvate dehydrogenase kinase, isoenzyme 3",MGI:2384308,chrX,1,0
ND,Pdlim3,PDZ and LIM domain 3,MGI:1859274,chr8,1,0
ND,Pdpn,podoplanin,MGI:103098,chr4,0,1
Evi102,Pdxk,"pyridoxal (pyridoxine, vitamin B6) kinase",MGI:1351869,chr10,4,0
ND,Pdzd2,PDZ domain containing 2,MGI:1922394,chr15,1,2
ND,Pdzrn3,PDZ domain containing RING finger 3,MGI:1933157,chr6,0,2
Btl29,Pea15a,phosphoprotein enriched in astrocytes 15A,MGI:104799,chr1,2,0
ND,Pecam1,platelet/endothelial cell adhesion molecule 1,MGI:97537,chr11,6,1
ND,Pemt,phosphatidylethanolamine N-methyltransferase,MGI:104535,chr11,2,0
ND,Per2,period homolog 2 (Drosophila),MGI:1195265,chr1,1,0
ND,Pex12,peroxisomal biogenesis factor 12,MGI:2144177,chr11,1,0
ND,Pex14,peroxisomal biogenesis factor 14,MGI:1927868,chr4,1,0
ND,Pex16,peroxisome biogenesis factor 16,MGI:1338829,chr2,1,0
ND,Pfkfb4,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4",MGI:2687284,chr9,1,0
ND,Pfkm,"phosphofructokinase, muscle",MGI:97548,chr15,0,1
ND,Pfkp,"phosphofructokinase, platelet",MGI:1891833,chr13,1,0
Pfn1,Pfn1,profilin 1,MGI:97549,chr11,2,0
ND,Pftk1,PFTAIRE protein kinase 1,MGI:894318,chr5,1,0
ND,Pgcp,plasma glutamate carboxypeptidase,MGI:1889205,chr15,0,1
ND,Pggt1b,"protein geranylgeranyltransferase type I, beta subunit",MGI:1917514,chr18,1,0
ND,Pgls,6-phosphogluconolactonase,MGI:1913421,chr8,1,0
ND,Pgm1,phosphoglucomutase 1,MGI:97564,chr5,0,1
ND,Phb,prohibitin,MGI:97572,chr11,1,0
ND,Phex,"phosphate regulating gene with homologies to endopeptidases on the X chromosome (hypophosphatemia, vitamin D resistant rickets)",MGI:107489,chrX,1,0
ND,Phf17,PHD finger protein 17,MGI:1925835,chr3,1,0
ND,Phf19,PHD finger protein 19,MGI:1921266,chr2,1,0
ND,Phf2,PHD finger protein 2,MGI:1338034,chr13,1,0
ND,Phf20,PHD finger protein 20,MGI:2444148,chr2,1,0
ND,Phf21a,PHD finger protein 21A,MGI:2384756,chr2,1,0
ND,Phf21b,PHD finger protein 21B,MGI:2443812,chr15,1,0
ND,Phf3,PHD finger protein 3,MGI:2446126,chr1,0,1
ND,Phf6,PHD finger protein 6,MGI:1918248,chrX,1,1
ND,Phf8,PHD finger protein 8,MGI:2444341,chrX,1,1
ND,Phip,pleckstrin homology domain interacting protein,MGI:1932404,chr9,0,1
ND,Phlda1,"pleckstrin homology-like domain, family A, member 1",MGI:1096880,chr10,1,0
ND,Phospho1,"phosphatase, orphan 1",MGI:2447348,chr11,1,0
ND,Phtf2,putative homeodomain transcription factor 2,MGI:1916020,chr5,1,0
ND,Pi4ka,"phosphatidylinositol 4-kinase, catalytic, alpha polypeptide",MGI:2448506,chr16,0,1
ND,Pias1,protein inhibitor of activated STAT 1,MGI:1913125,chr9,2,0
ND,Pibf1,"DNA segment, Chr 14, ERATO Doi 581, expressed",MGI:1261910,chr14,0,1
ND,Picalm,phosphatidylinositol binding clathrin assembly protein,MGI:2385902,chr7,1,0
ND,Pick1,protein interacting with C kinase 1,MGI:894645,chr15,1,0
Btl8,Pick1 | Sox10,protein interacting with C kinase 1 | SRY-box containing gene 10,MGI:894645 |MGI:98358,chr15,5,0
ND,Pif1,PIF1 5'-to-3' DNA helicase homolog (S. cerevisiae),MGI:2143057,chr9,2,0
ND,Piga,"phosphatidylinositol glycan anchor biosynthesis, class A",MGI:99461,chrX,2,0
ND,Pigg,"phosphatidylinositol glycan anchor biosynthesis, class G",MGI:3576484,chr5,2,0
ND,Pigh,"phosphatidylinositol glycan anchor biosynthesis, class H",MGI:99463,chr12,1,0
ND,Pign,"phosphatidylinositol glycan anchor biosynthesis, class N",MGI:1351629,chr1,0,1
Pigr,Pigr,polymeric immunoglobulin receptor,MGI:103080,chr1,3,0
ND,Pigv,"phosphatidylinositol glycan anchor biosynthesis, class V",MGI:2442480,chr4,1,0
ND,Pigz,"phosphatidylinositol glycan anchor biosynthesis, class Z",MGI:2443822,chr16,1,0
ND,Pik3ap1,phosphoinositide-3-kinase adaptor protein 1,MGI:1933177,chr19,1,0
ND,Pik3cd,phosphatidylinositol 3-kinase catalytic delta polypeptide,MGI:1098211,chr4,3,1
Cri36,Pik3cg,"phosphoinositide-3-kinase, catalytic, gamma polypeptide",MGI:1353576,chr12,1,0
ND,Pik3r1,"phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)",MGI:97583,chr13,3,0
ND,Pik3r4,"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 4, p150",MGI:1922919,chr9,1,0
ND,Pik3r5,"phosphoinositide-3-kinase, regulatory subunit 5, p101",MGI:2443588,chr11,5,1
Pim1,Pim1,proviral integration site 1,MGI:97584,chr17,44,0
Pim2,Pim2,proviral integration site 2,MGI:97587,chrX,14,0
Pim3,Pim3,proviral integration site 3,MGI:1355297,chr15,4,0
ND,Pip4k2a,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",MGI:1298206,chr2,2,0
ND,Pip5k1c,"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma",MGI:1298224,chr10,1,0
ND,Pitpnb,"phosphatidylinositol transfer protein, beta",MGI:1927542,chr5,0,1
ND,Pitpnc1,"phosphatidylinositol transfer protein, cytoplasmic 1",MGI:1919045,chr11,1,0
ND,Pitpnm2,"phosphatidylinositol transfer protein, membrane-associated 2",MGI:1336192,chr5,2,0
ND,Pitx1,paired-like homeodomain transcription factor 1,MGI:107374,chr13,3,0
ND,Pitx2,paired-like homeodomain transcription factor 2,MGI:109340,chr3,1,0
ND,Pkd2,polycystic kidney disease 2,MGI:1099818,chr5,1,0
ND,Pkd2l2,polycystic kidney disease 2-like 2,MGI:1858231,chr18,1,0
ND,Pkhd1,polycystic kidney and hepatic disease 1,MGI:2155808,chr1,0,2
ND,Pkp3,plakophilin 3,MGI:1891830,chr7,1,0
ND,Pkp4,plakophilin 4,MGI:109281,chr2,1,0
ND,Pla2g12a,"phospholipase A2, group XIIA",MGI:1913600,chr3,1,0
ND,Pla2g4a,"phospholipase A2, group IVA (cytosolic, calcium-dependent)",MGI:1195256,chr1,0,1
ND,Pla2g4f,"phospholipase A2, group IVF",MGI:2685493,chr2,1,0
ND,Plaa,"phospholipase A2, activating protein",MGI:104810,chr4,1,0
ND,Plac8,placenta-specific 8,MGI:2445289,chr5,1,0
Cri10,Plag1,pleiomorphic adenoma gene 1,MGI:1891916,chr4,8,0
Cri07,Plagl2,pleiomorphic adenoma gene-like 2,MGI:1933165,chr2,3,0
ND,Plcb2,"phospholipase C, beta 2",MGI:107465,chr2,1,0
ND,Plcb4,"phospholipase C, beta 4",MGI:107464,chr2,0,1
ND,Plcd3,"phospholipase C, delta 3",MGI:107451,chr11,1,0
ND,Plce1,"phospholipase C, epsilon 1",MGI:1921305,chr19,0,1
ND,Plcg1,"phospholipase C, gamma 1",MGI:97615,chr2,1,0
ND,Plch1,"phospholipase C, eta 1",MGI:2683547,chr3,1,0
Plcl4,Plch2,"phospholipase C, eta 2",MGI:2443078,chr4,4,0
Plcl1,Plcl1,phospholipase C-like 1,MGI:3036262,chr1,0,2
ND,Plcl2,phospholipase C-like 2,MGI:1352756,chr17,0,1
ND,Plcxd1,"phosphatidylinositol-specific phospholipase C, X domain containing 1",MGI:2685422,chr5,1,0
ND,Plcxd3,"phosphatidylinositol-specific phospholipase C, X domain containing 3",MGI:2442605,chr15,1,0
ND,Plcz1,"phospholipase C, zeta 1",MGI:2150308,chr6,0,1
ND,Pld1,phospholipase D1,MGI:109585,chr3,4,0
ND,Pld3,"phospholipase D family, member 3",MGI:1333782,chr7,1,0
ND,Pld4,"phospholipase D family, member 4",MGI:2144765,chr12,1,0
ND,Pld5,"phospholipase D family, member 5",MGI:2442056,chr1,0,1
ND,Plec1,plectin 1,MGI:1277961,chr15,1,0
ND,Plek,pleckstrin,MGI:1860485,chr11,1,0
Plek2,Plek2,pleckstrin 2,MGI:1351466,chr12,3,0
Evi88,Plekha2,"pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 2",MGI:1928144,chr8,2,0
ND,Plekha5,"pleckstrin homology domain containing, family A member 5",MGI:1923802,chr6,0,1
Btl7,Plekhb1,"pleckstrin homology domain containing, family B (evectins) member 1",MGI:1351469,chr7,3,0
ND,Plekhb2,"pleckstrin homology domain containing, family B (evectins) member 2",MGI:2385825,chr1,0,1
Evi24,Plekhg2 | Zfp36,"pleckstrin homology domain containing, family G (with RhoGef domain) member 2 | zinc finger protein 36",MGI:2141874 |MGI:99180,chr7,9,0
ND,Plekhg3,"pleckstrin homology domain containing, family G (with RhoGef domain) member 3",MGI:2388284,chr12,1,0
ND,Plekhk1,"pleckstrin homology domain containing, family K member 1",MGI:2158417,chr10,0,1
Casvis30,Plekhm1,"pleckstrin homology domain containing, family M (with RUN domain) member 1",MGI:2443207,chr11,1,0
ND,Plekho1,"pleckstrin homology domain containing, family O member 1",MGI:1914470,chr3,1,0
ND,Plekhq1,"pleckstrin homology domain containing, family Q member 1",MGI:2143132,chr9,1,0
ND,Plk2,polo-like kinase 2 (Drosophila),MGI:1099790,chr13,1,0
ND,Pln,phospholamban,MGI:97622,chr10,2,0
ND,Pls3,plastin 3 (T-isoform),MGI:104807,chrX,1,0
ND,Plscr3,phospholipid scramblase 3,MGI:1917560,chr11,1,0
ND,Plscr4,phospholipid scramblase 4,MGI:2143267,chr9,0,1
ND,Pltp,phospholipid transfer protein,MGI:103151,chr2,1,0
ND,Plxdc2,plexin domain containing 2,MGI:1914698,chr2,1,0
ND,Plxna1,plexin A1,MGI:107685,chr6,1,0
ND,Plxna2,plexin A2,MGI:107684,chr1,1,0
ND,Plxna4,plexin A4,MGI:2179061,chr6,0,2
ND,Plxnc1,plexin C1,MGI:1890127,chr10,1,1
ND,Plxnd1,plexin D1,MGI:2154244,chr6,1,0
ND,Pmaip1,phorbol-12-myristate-13-acetate-induced protein 1,MGI:1930146,chr18,1,0
ND,Pmp22,peripheral myelin protein,MGI:97631,chr11,0,1
ND,Pnlip,pancreatic lipase,MGI:97722,chr19,1,0
Pnma1,Pnma1,paraneoplastic antigen MA1,MGI:2180564,chr12,2,0
Casvis21,Pnma3,paraneoplastic antigen MA3,MGI:2180565,chrX,1,0
ND,Pnpla7,patatin-like phospholipase domain containing 7,MGI:2385325,chr2,0,1
ND,Pofut1,protein O-fucosyltransferase 1,MGI:2153207,chr2,1,0
Pola1,Pola1,"polymerase (DNA directed), alpha 1",MGI:99660,chrX,1,0
ND,Pold1,"polymerase (DNA directed), delta 1, catalytic subunit",MGI:97741,chr7,1,0
ND,Pold3,"polymerase (DNA-directed), delta 3, accessory subunit",MGI:1915217,chr7,1,0
ND,Pole2,"polymerase (DNA directed), epsilon 2 (p59 subunit)",MGI:1197514,chr12,1,0
ND,Poli,"polymerase (DNA directed), iota",MGI:1347081,chr18,1,0
ND,Pomp,proteasome maturation protein,MGI:1913787,chr5,1,0
ND,Pop5,"processing of precursor 5, ribonuclease P/MRP family (S. cerevisiae)",MGI:2151221,chr5,1,0
ND,Pop7,"processing of precursor 7, ribonuclease P family, (S. cerevisiae)",MGI:1921347,chr5,0,1
ND,Postn,"periostin, osteoblast specific factor",MGI:1926321,chr3,0,1
ND,Pot1a,protection of telomeres 1A,MGI:2141503,chr6,0,1
ND,Pou2af1,"POU domain, class 2, associating factor 1",MGI:105086,chr9,4,0
Evi166,Pou2f2,"POU domain, class 2, transcription factor 2",MGI:101897,chr7,9,0
ND,Pou3f1,"POU domain, class 3, transcription factor 1",MGI:101896,chr4,0,1
ND,Pou3f3,"POU domain, class 3, transcription factor 3",MGI:102564,chr1,1,0
ND,Pp11r,placental protein 11 related,MGI:97746,chr15,1,0
ND,Ppan,peter pan homolog (Drosophila),MGI:2178445,chr9,1,0
Ppap2b,Ppap2b,phosphatidic acid phosphatase type 2B,MGI:1915166,chr4,4,0
ND,Ppapdc3,phosphatidic acid phosphatase type 2 domain containing 3,MGI:2445183,chr2,2,0
ND,Pparg,peroxisome proliferator activated receptor gamma,MGI:97747,chr6,0,1
ND,Ppargc1a,"peroxisome proliferative activated receptor, gamma, coactivator 1 alpha",MGI:1342774,chr5,0,1
ND,Ppcdc,phosphopantothenoylcysteine decarboxylase,MGI:1914062,chr9,2,0
Btl43,Ppfibp1,"PTPRF interacting protein, binding protein 1 (liprin beta 1)",MGI:1914783,chr6,2,0
ND,Ppm1b,"protein phosphatase 1B, magnesium dependent, beta isoform",MGI:101841,chr17,1,0
ND,Ppm1d,"protein phosphatase 1D magnesium-dependent, delta isoform",MGI:1858214,chr11,1,0
ND,Ppm1e,protein phosphatase 1E (PP2C domain containing),MGI:2444096,chr11,1,0
ND,Ppm1h,protein phosphatase 1H (PP2C domain containing),MGI:2442087,chr10,2,0
ND,Ppm1l,protein phosphatase 1 (formerly 2C)-like,MGI:2139740,chr3,0,1
ND,Ppp1cb,"protein phosphatase 1, catalytic subunit, beta isoform",MGI:104871,chr5,1,0
BNC_005,Ppp1cc | Pptc7,"protein phosphatase 1, catalytic subunit, gamma isoform | PTC7 protein phosphatase homolog (S. cerevisiae)",MGI:104872 |MGI:2444593,chr5,3,0
ND,Ppp1r12a,"protein phosphatase 1, regulatory (inhibitor) subunit 12A",MGI:1309528,chr10,1,0
ND,Ppp1r12b,"protein phosphatase 1, regulatory (inhibitor) subunit 12B",MGI:1916417,chr1,1,0
ND,Ppp1r12c,"protein phosphatase 1, regulatory (inhibitor) subunit 12C",MGI:1924258,chr7,2,0
Dkmi28,Ppp1r14b,"protein phosphatase 1, regulatory (inhibitor) subunit 14B",MGI:107682,chr19,4,0
ND,Ppp1r15b,"protein phosphatase 1, regulatory (inhibitor) subunit 15b",MGI:2444211,chr1,3,0
ND,Ppp1r16b,"protein phosphatase 1, regulatory (inhibitor) subunit 16B",MGI:2151841,chr2,6,0
Evi152,Ppp1r1a,"protein phosphatase 1, regulatory (inhibitor) subunit 1A",MGI:1889595,chr15,2,0
ND,Ppp1r3c,"protein phosphatase 1, regulatory (inhibitor) subunit 3C",MGI:1858229,chr19,1,0
ND,Ppp1r8,"protein phosphatase 1, regulatory (inhibitor) subunit 8",MGI:2140494,chr4,1,0
ND,Ppp1r9a,"protein phosphatase 1, regulatory (inhibitor) subunit 9A",MGI:2442401,chr6,1,0
ND,Ppp1r9b,"protein phosphatase 1, regulatory subunit 9B",MGI:2387581,chr11,2,0
Cri33,Ppp2ca,"protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform",MGI:1321159,chr11,1,0
ND,Ppp2r2a,"protein phosphatase 2 (formerly 2A), regulatory subunit B (PR 52), alpha isoform",MGI:1919228,chr14,1,0
ND,Ppp2r5c,"protein phosphatase 2, regulatory subunit B (B56), gamma isoform",MGI:1349475,chr12,3,0
ND,Ppp3ca,"protein phosphatase 3, catalytic subunit, alpha isoform",MGI:107164,chr3,1,1
ND,Ppp3cc,"protein phosphatase 3, catalytic subunit, gamma isoform",MGI:107162,chr14,1,0
ND,Ppp3r2,"protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II)",MGI:107171,chr4,1,0
ND,Ppp4c,"protein phosphatase 4, catalytic subunit",MGI:1891763,chr7,1,0
ND,Ppp6c,"protein phosphatase 6, catalytic subunit",MGI:1915107,chr2,1,0
ND,Pptc7,PTC7 protein phosphatase homolog (S. cerevisiae),MGI:2444593,chr5,0,1
ND,Ppwd1,peptidylprolyl isomerase domain and WD repeat containing 1,MGI:2443069,chr13,1,0
ND,Pqlc1,PQ loop repeat containing 1,MGI:1914193,chr18,2,0
ND,Pqlc3,PQ loop repeat containing,MGI:2444067,chr12,1,0
ND,Pramef12,PRAME family member 12,MGI:1924882,chr4,0,1
ND,Prcp,prolylcarboxypeptidase (angiotensinase C),MGI:1919711,chr7,1,0
ND,Prdm1,"PR domain containing 1, with ZNF domain",MGI:99655,chr10,9,0
ND,Prdm10,PR domain containing 10,MGI:2682952,chr9,1,0
Prdm16,Prdm16,PR domain containing 16,MGI:1917923,chr4,9,0
ND,Prdm4,PR domain containing 4,MGI:1920093,chr10,1,0
ND,Prdm5,PR domain containing 5,MGI:1918029,chr6,1,1
ND,Prdx6,peroxiredoxin 6,MGI:894320,chr1,0,1
ND,Preb,prolactin regulatory element binding,MGI:1355326,chr5,2,0
Evi124,Prelid2,PRELI domain containing 2,MGI:1924869,chr18,1,0
ND,Prep,prolyl endopeptidase,MGI:1270863,chr10,1,0
ND,Prickle1,prickle like 1 (Drosophila),MGI:1916034,chr15,1,0
ND,Prim1,"DNA primase, p49 subunit",MGI:97757,chr10,1,0
Prkab1,Prkab1,"protein kinase, AMP-activated, beta 1 non-catalytic subunit",MGI:1336167,chr5,2,0
ND,Prkacb,"protein kinase, cAMP dependent, catalytic, beta",MGI:97594,ND,1,0
ND,Prkag2,"protein kinase, AMP-activated, gamma 2 non-catalytic subunit",MGI:1336153,chr5,1,0
ND,Prkar2b,"protein kinase, cAMP dependent regulatory, type II beta",MGI:97760,chr12,1,0
ND,Prkca,"protein kinase C, alpha",MGI:97595,chr11,1,0
ND,Prkcb1,"protein kinase C, beta 1",MGI:97596,chr7,1,1
Btl5,Prkcbp1,protein kinase C binding protein 1,MGI:1918025,chr2,2,0
ND,Prkce,"protein kinase C, epsilon",MGI:97599,chr17,2,1
ND,Prkch,"protein kinase C, eta",MGI:97600,chr12,1,1
ND,Prkcm,"protein kinase C, mu",MGI:99879,chr12,0,1
ND,Prkcq,"protein kinase C, theta",MGI:97601,chr2,1,0
ND,Prkdc,"protein kinase, DNA activated, catalytic polypeptide",MGI:104779,chr16,1,0
ND,Prkg2,"protein kinase, cGMP-dependent, type II",MGI:108173,chr5,2,0
ND,Prl2b1,"prolactin family 2, subfamily b, member 1",MGI:1861444,chr13,1,0
ND,Prl2c2,"prolactin family 2, subfamily c, member 2",MGI:97618,chr13,0,1
ND,Prl4a1,"prolactin family 4, subfamily a, member 1",MGI:1206587,chr13,0,1
ND,Prl5a1,"prolactin family 5, subfamily a, member 1",MGI:106332,chr13,1,0
Prlr,Prlr,prolactin receptor,MGI:97763,chr15,4,0
ND,Prmt3,protein arginine N-methyltransferase 3,MGI:1919224,chr7,1,0
ND,Prnp,prion protein,MGI:97769,chr2,1,0
ND,Proc,protein C,MGI:97771,chr18,1,0
ND,Prok2,prokineticin 2,MGI:1354178,chr6,2,0
ND,Prom2,prominin 2,MGI:2138997,chr2,1,0
ND,Pros1,protein S (alpha),MGI:1095733,chr16,3,1
ND,Prps1l1,phosphoribosyl pyrophosphate synthetase 1-like 1,MGI:1922706,chr12,1,0
ND,Prps2,phosphoribosyl pyrophosphate synthetase 2,MGI:97776,chrX,1,0
ND,Prr14,proline rich 14,MGI:2384565,chr7,2,0
ND,Prr7,proline rich 7 (synaptic),MGI:3487246,chr13,0,1
ND,Prrc1,proline-rich coiled-coil 1,MGI:1916106,chr18,1,0
ND,Prrg2,proline-rich Gla (G-carboxyglutamic acid) polypeptide 2,MGI:1929596,chr7,1,0
